job_hash,Job Title,Company,Location,Country,Work Mode,Employment Type,Apply URL,ATS,Salary,Status,Description,success
4cp6qplfpgin,"Senior Backend Engineer (RoR), SSCS: Pipeline Security",GitLab,"Remote, Canada;, Remote, Ireland;, Remote, Israel;, Remote, Netherlands;, Remote, United, Kingdom;, Remote, US",United Kingdom,Remote,Full-time,https://job-boards.greenhouse.io/gitlab/jobs/8432221002,greenhouse,,active,"<div class=&quot;content-intro&quot;><p>GitLab is the intelligent orchestration platform for DevSecOps. GitLab enables organizations to increase developer productivity, improve operational efficiency, reduce security and compliance risk, and accelerate digital transformation. More than 50 million registered users and more than 50% of the Fortune 100* trust GitLab to ship better, more secure software faster.</p>
<p>The same principles built into our products are reflected in how our team works: we embrace AI as a core productivity multiplier, with all team members expected to incorporate AI into their daily workflows to drive efficiency, innovation, and impact. GitLab is where careers accelerate, innovation flourishes, and every voice is valued. Our high-performance culture is driven by our <a href=&quot;https://handbook.gitlab.com/handbook/values/&quot;>values</a> and continuous knowledge exchange, enabling our team members to reach their full potential while collaborating with industry leaders to solve complex problems. <a href=&quot;https://www.youtube.com/watch?v=OuZIb5zszQI&quot;>Co-create the future with us</a> as we build technology that transforms how the world develops software.</p>
<p>*<em>Fortune 500® is a registered trademark of Fortune Media IP Limited, used under license. Claim based on GitLab data. Fortune 100 refers to the top 20% ranked companies in the 2025 Fortune 500 list, published in June 2025. Fortune and Fortune Media IP Limited are not affiliated with, and do not endorse products or services of GitLab.</em></p></div><h3>An overview of this role</h3>
<p>As a <span class=&quot;textBold&quot;>Senior Backend Engineer</span> on the Pipeline Security team, youll take technical ownership of GitLabs native Secrets Manager, a production system built on <span class=&quot;textBold&quot;>OpenBao</span> that helps secure sensitive credentials across <span class=&quot;textBold&quot;>GitLab CI/CD</span> pipelines. Youll work at the intersection of backend e",
9bfgbuhk1h6a,"Senior Fullstack Engineer (TypeScript), AI Engineering: Editor Extensions",GitLab,"Remote, APAC;, Remote, Canada;, Remote, Ireland;, Remote, Netherlands;, Remote, United, Kingdom;, Remote, US-Southeast",United Kingdom,Remote,Full-time,https://job-boards.greenhouse.io/gitlab/jobs/8452278002,greenhouse,,active,"<div class=&quot;content-intro&quot;><p>GitLab is the intelligent orchestration platform for DevSecOps. GitLab enables organizations to increase developer productivity, improve operational efficiency, reduce security and compliance risk, and accelerate digital transformation. More than 50 million registered users and more than 50% of the Fortune 100* trust GitLab to ship better, more secure software faster.</p>
<p>The same principles built into our products are reflected in how our team works: we embrace AI as a core productivity multiplier, with all team members expected to incorporate AI into their daily workflows to drive efficiency, innovation, and impact. GitLab is where careers accelerate, innovation flourishes, and every voice is valued. Our high-performance culture is driven by our <a href=&quot;https://handbook.gitlab.com/handbook/values/&quot;>values</a> and continuous knowledge exchange, enabling our team members to reach their full potential while collaborating with industry leaders to solve complex problems. <a href=&quot;https://www.youtube.com/watch?v=OuZIb5zszQI&quot;>Co-create the future with us</a> as we build technology that transforms how the world develops software.</p>
<p>*<em>Fortune 500® is a registered trademark of Fortune Media IP Limited, used under license. Claim based on GitLab data. Fortune 100 refers to the top 20% ranked companies in the 2025 Fortune 500 list, published in June 2025. Fortune and Fortune Media IP Limited are not affiliated with, and do not endorse products or services of GitLab.</em></p></div><div class=&quot;c-message_actions__container c-message__actions&quot;>
<h2><strong>An overview of this role</strong></h2>
<p>As a Senior Fullstack Engineer on the AI Engineering: Editor Extensions - Multi-Platform team at GitLab, youll design and build tools that bring GitLab Duo into developers daily workflows. Youll shape AI-assisted experiences across Duo CLI, JetBrains IDEs, the terminal, and other multi-platform interfaces. ",
64f39tqx7myj,"Senior Manager, Engagement Management",GitLab,Remote,Global,Remote,Full-time,https://job-boards.greenhouse.io/gitlab/jobs/8476671002,greenhouse,,active,"<div class=&quot;content-intro&quot;><p>GitLab is the intelligent orchestration platform for DevSecOps. GitLab enables organizations to increase developer productivity, improve operational efficiency, reduce security and compliance risk, and accelerate digital transformation. More than 50 million registered users and more than 50% of the Fortune 100* trust GitLab to ship better, more secure software faster.</p>
<p>The same principles built into our products are reflected in how our team works: we embrace AI as a core productivity multiplier, with all team members expected to incorporate AI into their daily workflows to drive efficiency, innovation, and impact. GitLab is where careers accelerate, innovation flourishes, and every voice is valued. Our high-performance culture is driven by our <a href=&quot;https://handbook.gitlab.com/handbook/values/&quot;>values</a> and continuous knowledge exchange, enabling our team members to reach their full potential while collaborating with industry leaders to solve complex problems. <a href=&quot;https://www.youtube.com/watch?v=OuZIb5zszQI&quot;>Co-create the future with us</a> as we build technology that transforms how the world develops software.</p>
<p>*<em>Fortune 500® is a registered trademark of Fortune Media IP Limited, used under license. Claim based on GitLab data. Fortune 100 refers to the top 20% ranked companies in the 2025 Fortune 500 list, published in June 2025. Fortune and Fortune Media IP Limited are not affiliated with, and do not endorse products or services of GitLab.</em></p></div><p>GitLab is an open core software company that develops the most comprehensive <a class=&quot;_112a7898 _727ac2a2 _38a26304 _9fd6260d d4697dfb&quot; href=&quot;https://www.linkedin.com/safety/go/?url=https%3A%2F%2Fabout%2Egitlab%2Ecom%2Fsolutions%2Fdevops-platform&amp;urlhash=IVX0&amp;isSdui=true&quot; target=&quot;_blank&quot;>AI-powered DevSecOps Platform</a>, used by more than 100,000 organizations. Our <a class=&quot;_112a789",
373lji9u6qoi,"Senior Professional Services, Technical Architect - AI",GitLab,"Remote, US",United States,Remote,Full-time,https://job-boards.greenhouse.io/gitlab/jobs/8334735002,greenhouse,,active,"<div class=&quot;content-intro&quot;><p>GitLab is the intelligent orchestration platform for DevSecOps. GitLab enables organizations to increase developer productivity, improve operational efficiency, reduce security and compliance risk, and accelerate digital transformation. More than 50 million registered users and more than 50% of the Fortune 100* trust GitLab to ship better, more secure software faster.</p>
<p>The same principles built into our products are reflected in how our team works: we embrace AI as a core productivity multiplier, with all team members expected to incorporate AI into their daily workflows to drive efficiency, innovation, and impact. GitLab is where careers accelerate, innovation flourishes, and every voice is valued. Our high-performance culture is driven by our <a href=&quot;https://handbook.gitlab.com/handbook/values/&quot;>values</a> and continuous knowledge exchange, enabling our team members to reach their full potential while collaborating with industry leaders to solve complex problems. <a href=&quot;https://www.youtube.com/watch?v=OuZIb5zszQI&quot;>Co-create the future with us</a> as we build technology that transforms how the world develops software.</p>
<p>*<em>Fortune 500® is a registered trademark of Fortune Media IP Limited, used under license. Claim based on GitLab data. Fortune 100 refers to the top 20% ranked companies in the 2025 Fortune 500 list, published in June 2025. Fortune and Fortune Media IP Limited are not affiliated with, and do not endorse products or services of GitLab.</em></p></div><h2><strong>An overview of this role</strong></h2>
<p>As a Senior Professional Services Technical Architect, AI at GitLab, youll be an embedded GitLab Duo Agent Platform expert who helps customers move from ideas to production. Youll work directly with customer teams as a consultative partner, running in-depth discovery to understand their environment and priorities, then designing and delivering solutions that connect business go",
gjhyfajz466i,"Staff Backend Engineer, Gitlab Delivery: Upgrades",GitLab,"Remote, India",India,Remote,Full-time,https://job-boards.greenhouse.io/gitlab/jobs/8463922002,greenhouse,,active,"<div class=&quot;content-intro&quot;><p>GitLab is the intelligent orchestration platform for DevSecOps. GitLab enables organizations to increase developer productivity, improve operational efficiency, reduce security and compliance risk, and accelerate digital transformation. More than 50 million registered users and more than 50% of the Fortune 100* trust GitLab to ship better, more secure software faster.</p>
<p>The same principles built into our products are reflected in how our team works: we embrace AI as a core productivity multiplier, with all team members expected to incorporate AI into their daily workflows to drive efficiency, innovation, and impact. GitLab is where careers accelerate, innovation flourishes, and every voice is valued. Our high-performance culture is driven by our <a href=&quot;https://handbook.gitlab.com/handbook/values/&quot;>values</a> and continuous knowledge exchange, enabling our team members to reach their full potential while collaborating with industry leaders to solve complex problems. <a href=&quot;https://www.youtube.com/watch?v=OuZIb5zszQI&quot;>Co-create the future with us</a> as we build technology that transforms how the world develops software.</p>
<p>*<em>Fortune 500® is a registered trademark of Fortune Media IP Limited, used under license. Claim based on GitLab data. Fortune 100 refers to the top 20% ranked companies in the 2025 Fortune 500 list, published in June 2025. Fortune and Fortune Media IP Limited are not affiliated with, and do not endorse products or services of GitLab.</em></p></div><h2>An overview of this role</h2>
<p>As a <strong><strong class=&quot;textBold&quot;>Staff Engineer</strong></strong> on the GitLab Delivery - Upgrades team, you’ll guide the technical direction for GitLab’s self-managed deployment strategy so customers can deploy, upgrade, and run GitLab reliably in their own infrastructure with minimal disruption. You’ll serve as a technical anchor for the team, working closely with your enginee",
qswmht3jn9f5,"Staff Backend Engineer (Go), Software Supply Chain Security: Secrets Management",GitLab,"Remote, Canada;, Remote, Ireland;, Remote, Israel;, Remote, Netherlands;, Remote, United, Kingdom;, Remote, US",United Kingdom,Remote,Full-time,https://job-boards.greenhouse.io/gitlab/jobs/8432235002,greenhouse,,active,"<div class=&quot;content-intro&quot;><p>GitLab is the intelligent orchestration platform for DevSecOps. GitLab enables organizations to increase developer productivity, improve operational efficiency, reduce security and compliance risk, and accelerate digital transformation. More than 50 million registered users and more than 50% of the Fortune 100* trust GitLab to ship better, more secure software faster.</p>
<p>The same principles built into our products are reflected in how our team works: we embrace AI as a core productivity multiplier, with all team members expected to incorporate AI into their daily workflows to drive efficiency, innovation, and impact. GitLab is where careers accelerate, innovation flourishes, and every voice is valued. Our high-performance culture is driven by our <a href=&quot;https://handbook.gitlab.com/handbook/values/&quot;>values</a> and continuous knowledge exchange, enabling our team members to reach their full potential while collaborating with industry leaders to solve complex problems. <a href=&quot;https://www.youtube.com/watch?v=OuZIb5zszQI&quot;>Co-create the future with us</a> as we build technology that transforms how the world develops software.</p>
<p>*<em>Fortune 500® is a registered trademark of Fortune Media IP Limited, used under license. Claim based on GitLab data. Fortune 100 refers to the top 20% ranked companies in the 2025 Fortune 500 list, published in June 2025. Fortune and Fortune Media IP Limited are not affiliated with, and do not endorse products or services of GitLab.</em></p></div><h4>An overview of this role</h4>
<p>Youll join GitLabs Software Supply Chain Security stage as the <span class=&quot;textBold&quot;>Staff Engineer, Secrets Management</span>, providing technical leadership for GitLabs strategic investment in integrated secrets management. Youll set the technical direction for GitLab Secrets Manager, our OpenBao-powered solution that helps customers securely store, distribute, and manage the lifec",
5xp6fvsyd6od,"Corporate Solutions Engineer, Nordics",Postman,"Remote, Denmark",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/postman/jobs/7529471003,greenhouse,,active,"<div class=&quot;content-intro&quot;><h2><strong>Who Are We?</strong></h2>
<p>Postman is the world’s leading API platform, used by more than 45 million+ developers and 500,000 organizations, including 98% of the Fortune 500. Postman is helping developers and professionals across the globe build the API-first world by simplifying each step of the API lifecycle and streamlining collaboration—enabling users to create better APIs, faster.</p>
<p>The company is headquartered in San Francisco and has offices in Boston, New York, Austin, Tokyo, London, and Bangalore - where Postman was founded. Postman is privately held, with funding from Battery Ventures, BOND, Coatue, CRV, Insight Partners, and Nexus Venture Partners. Learn more at postman.com or connect with Postman on X via @getpostman.</p>
<p>P.S: We highly recommend reading <a href=&quot;https://api-first-world.com/&quot;>The &quot;API-First World&quot; graphic novel</a> to understand the bigger picture and our vision at Postman.</p></div><h2><strong>The Opportunity</strong></h2>
<p>With so many organizations using Postman, we are looking for an exceptional Corporate Solutions Engineer to join our team &amp; help us support the growth of our customers in the corporate market. You will partner with our corporate sales team to promote an API-first development culture, nurture customer relationships, and guide Postman users in leveraging our platform to build their APIs most effectively. Ideally, we are looking for someone who lives &amp; breathes APIs, has experience in corporate sales, is comfortable with JavaScript &amp; is an expert Postman user already!</p>
<p>In addition to working with a product that customers already know and love, our sales, customer success, product, and engineering teams will support you well in this role.</p>
<h2><strong>What You’ll Do</strong></h2>
<ul>
<li>Help drive sales by nurturing prospects &amp; supporting customers in our corporate market </li>
<li>Conduct discovery, qualification, ",
mrgaflex2j5h,Recruiting Coordinator,Postman,"Bengaluru, Karnataka, India",India,Onsite,Full-time,https://job-boards.greenhouse.io/postman/jobs/7684853003,greenhouse,,active,"<div class=&quot;content-intro&quot;><h2><strong>Who Are We?</strong></h2>
<p>Postman is the world’s leading API platform, used by more than 45 million+ developers and 500,000 organizations, including 98% of the Fortune 500. Postman is helping developers and professionals across the globe build the API-first world by simplifying each step of the API lifecycle and streamlining collaboration—enabling users to create better APIs, faster.</p>
<p>The company is headquartered in San Francisco and has offices in Boston, New York, Austin, Tokyo, London, and Bangalore - where Postman was founded. Postman is privately held, with funding from Battery Ventures, BOND, Coatue, CRV, Insight Partners, and Nexus Venture Partners. Learn more at postman.com or connect with Postman on X via @getpostman.</p>
<p>P.S: We highly recommend reading <a href=&quot;https://api-first-world.com/&quot;>The &quot;API-First World&quot; graphic novel</a> to understand the bigger picture and our vision at Postman.</p></div><h2><strong>The Opportunity</strong></h2>
<p>As we continue to expand our teams at Postman, we are seeking a motivated Recruiting Coordinator to join our Talent Acquisition team. Your role will be instrumental in shaping our globally distributed functions across Product, Engineering, Sales, Customer Success, and Operations. You will be responsible for ensuring an exceptional candidate experience by guiding candidates through the interview process, identifying and resolving bottlenecks, and monitoring interview process timelines closely. Its worth noting that many of our recruiting coordinators progress into roles as Global Recruiters or Recruitment Operations professionals, offering ample opportunities for career advancement. If youre an organized team player with a knack for talent spotting and a passion for connecting people with opportunities, this role is tailor-made for you!</p>
<h2><strong>What You’ll Do</strong></h2>
<ul>
<li>Deliver a high-touch, best-in-class candidate expe",
thq2l8bw2jrm,Sales Engineer,Druva,Delhi,India,Onsite,Full-time,https://www.druva.com/why-druva/explore/careers/jobs/8388069002/?gh_jid=8388069002,greenhouse,,active,"<p><strong>About Druva:</strong></p>
<p></p>
<p>You won’t just join a company at Druva, you’ll help shape the future of data security at the moment it matters most. We are building a modern standard with our cloud-native solutions, designed to simplify the toughest challenges in cyber resilience for our customers. As the pioneer and market leader in fully managed SaaS data protection, we help organizations secure and recover their data from ransomware, cyberattacks, and operational disruptions without the complexity, cost, or risk of legacy infrastructure.</p>
<p>Our momentum is backed by the market: Druva was named a Leader in the 2025 Gartner® Magic Quadrant™ for Backup and Data Protection Platforms, a Leader in the 2025 IDC MarketScape for Cyber-Recovery, and a Leader &amp; Outperformer in the 2025 GigaOm Cloud Data Protection Radar. Even better, customers validate that leadership every day through strong Gartner Peer Insights ratings, standout Net Promoter Scores (NPS), and top willingness-to-recommend results.</p>
<p>Visit<a href=&quot;https://www.druva.com/&quot;> druva.com</a> and follow us on <a href=&quot;https://www.linkedin.com/company/druva/mycompany/&quot;>LinkedIn</a>, <a href=&quot;https://twitter.com/druvainc&quot;>X</a> and <a href=&quot;https://www.facebook.com/DruvaInc/&quot;>Facebook</a>.</p>
<p><strong>The Role &amp; The Team:</strong></p>
<p>We are looking for Sales Engineers who will be based in India.  The Sales Engineer will be a key technical advisor to Druva customers as they develop their cloud backup solution and be able to articulate Druva’s technical and product positioning to a variety of business and technical stakeholders throughout the sales cycle, forging strong relationships with them.</p>
<p>In this role, you will drive the technical evaluation stage of the overall sales process, making you a critical driver of customer success as data governance becomes more important and necessary in the modern enterprise.  You will be the key",
tk6efpnvful1,"Manager, BDR - SAARC",Cloudflare,Distributed,Unknown,Remote,Full-time,https://boards.greenhouse.io/cloudflare/jobs/7756883?gh_jid=7756883,greenhouse,,active,"<div class=&quot;content-intro&quot;><div><strong>About Us</strong></div>
<div>
<p>At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through its intelligent global network, which gets smarter with every request. As a result, they see significant improvement in performance and a decrease in spam and other attacks. Cloudflare was named to Entrepreneur Magazine’s Top Company Cultures list and ranked among the World’s Most Innovative Companies by Fast Company. </p>
<p>At Cloudflare, we’re not looking for people who wait for a polished roadmap; we’re looking for the builders who see the cracks in the Internet that everyone else has simply learned to live with. We value candidates who have the instinct to spot a &quot;normalized&quot; problem and the AI-native curiosity to create a solution using the latest tools. Our culture is built on iteration, leveraging AI to ship faster today to make it better tomorrow, while ensuring that every improvement, no matter how small, is shared across the team to lift everyone up. If you’re the type of person who values curiosity over bureaucracy, and that AI is a partner in solving tough problems to keep the Internet moving forward, you’ll fit right in.</p>
</div></div><h3><strong>Available Locations: Bangalore, India</strong></h3>
<h3><strong>About the Team</strong></h3>
<p>Our Business Development organizations mission is simple. It is to:</p>
<p>Contribute to Cloudflares revenue generation engine by delivering pipeline at scale to our Sales counterparts. We will do this through a maniacal focus on people, pro",
qg1pof4gjl0p,"Territory Account Executive, Central Canada",Cloudflare,Distributed,Unknown,Remote,Full-time,https://boards.greenhouse.io/cloudflare/jobs/6199188?gh_jid=6199188,greenhouse,,active,"<div class=&quot;content-intro&quot;><div><strong>About Us</strong></div>
<div>
<p>At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through its intelligent global network, which gets smarter with every request. As a result, they see significant improvement in performance and a decrease in spam and other attacks. Cloudflare was named to Entrepreneur Magazine’s Top Company Cultures list and ranked among the World’s Most Innovative Companies by Fast Company. </p>
<p>At Cloudflare, we’re not looking for people who wait for a polished roadmap; we’re looking for the builders who see the cracks in the Internet that everyone else has simply learned to live with. We value candidates who have the instinct to spot a &quot;normalized&quot; problem and the AI-native curiosity to create a solution using the latest tools. Our culture is built on iteration, leveraging AI to ship faster today to make it better tomorrow, while ensuring that every improvement, no matter how small, is shared across the team to lift everyone up. If you’re the type of person who values curiosity over bureaucracy, and that AI is a partner in solving tough problems to keep the Internet moving forward, you’ll fit right in.</p>
</div></div><p><strong>Available Locations: This is a Remote Role for candidates based in Toronto, Ontario </strong></p>
<p><strong>About the Department</strong></p>
<p><span style=&quot;font-weight: 400;&quot;>The sales team at Cloudflare helps customers solve real, technical problems while creating the revenue streams that help the company provide free serv",
wtgywp3540ff,"Territory Account Executive, Eastern Canada",Cloudflare,Remote,Global,Remote,Full-time,https://boards.greenhouse.io/cloudflare/jobs/7767038?gh_jid=7767038,greenhouse,,active,"<div class=&quot;content-intro&quot;><div><strong>About Us</strong></div>
<div>
<p>At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through its intelligent global network, which gets smarter with every request. As a result, they see significant improvement in performance and a decrease in spam and other attacks. Cloudflare was named to Entrepreneur Magazine’s Top Company Cultures list and ranked among the World’s Most Innovative Companies by Fast Company. </p>
<p>At Cloudflare, we’re not looking for people who wait for a polished roadmap; we’re looking for the builders who see the cracks in the Internet that everyone else has simply learned to live with. We value candidates who have the instinct to spot a &quot;normalized&quot; problem and the AI-native curiosity to create a solution using the latest tools. Our culture is built on iteration, leveraging AI to ship faster today to make it better tomorrow, while ensuring that every improvement, no matter how small, is shared across the team to lift everyone up. If you’re the type of person who values curiosity over bureaucracy, and that AI is a partner in solving tough problems to keep the Internet moving forward, you’ll fit right in.</p>
</div></div><p><strong>Available Locations: Remote from Canada in either British Columbia, Ontario or Quebec</strong></p>
<p><strong>About the Department</strong></p>
<p><span style=&quot;font-weight: 400;&quot;>The sales team at Cloudflare helps customers solve real, technical problems while creating the revenue streams that help the company provide free ser",
44zyfkq2vjx6,"Territory Account Executive, Eastern Canada",Cloudflare,Distributed,Unknown,Remote,Full-time,https://boards.greenhouse.io/cloudflare/jobs/7767037?gh_jid=7767037,greenhouse,,active,"<div class=&quot;content-intro&quot;><div><strong>About Us</strong></div>
<div>
<p>At Cloudflare, we are on a mission to help build a better Internet. Today the company runs one of the world’s largest networks that powers millions of websites and other Internet properties for customers ranging from individual bloggers to SMBs to Fortune 500 companies. Cloudflare protects and accelerates any Internet application online without adding hardware, installing software, or changing a line of code. Internet properties powered by Cloudflare all have web traffic routed through its intelligent global network, which gets smarter with every request. As a result, they see significant improvement in performance and a decrease in spam and other attacks. Cloudflare was named to Entrepreneur Magazine’s Top Company Cultures list and ranked among the World’s Most Innovative Companies by Fast Company. </p>
<p>At Cloudflare, we’re not looking for people who wait for a polished roadmap; we’re looking for the builders who see the cracks in the Internet that everyone else has simply learned to live with. We value candidates who have the instinct to spot a &quot;normalized&quot; problem and the AI-native curiosity to create a solution using the latest tools. Our culture is built on iteration, leveraging AI to ship faster today to make it better tomorrow, while ensuring that every improvement, no matter how small, is shared across the team to lift everyone up. If you’re the type of person who values curiosity over bureaucracy, and that AI is a partner in solving tough problems to keep the Internet moving forward, you’ll fit right in.</p>
</div></div><p><strong>Available Locations: This is a Remote Role for candidates based in Montreal, Quebec</strong></p>
<p><strong>About the Department</strong></p>
<p><span style=&quot;font-weight: 400;&quot;>The sales team at Cloudflare helps customers solve real, technical problems while creating the revenue streams that help the company provide free servi",
w761uc7xpqjy,Technical Enterprise Client Success Manager - Symmetry,"Gusto, Inc.","Scottsdale, AZ;Denver, CO;San, Francisco, CA;Los, Angeles, CA;San, Diego, CA;United, States, -, Remote",United States,Remote,Full-time,https://job-boards.greenhouse.io/gusto/jobs/7421455,greenhouse,,active,"<div class=&quot;content-intro&quot;><p style=&quot;line-height: 1.2;&quot;> </p>
<hr>
<p><strong>About Gusto</strong></p>
<p><span style=&quot;font-weight: 400;&quot;>At Gusto, were on a mission to grow the small business economy. We handle the hard stuff—like payroll, health insurance, 401(k)s, and HR—so owners can focus on their craft and customers. With teams in Denver, San Francisco, and New York, we’re proud to support more than 400,000 small businesses across the country, and we’re building a workplace that represents and celebrates the customers we serve. Learn more about our </span><a href=&quot;https://gusto.com/about/careers/total-rewards&quot;><span style=&quot;font-weight: 400;&quot;>Total Rewards philosophy</span></a><span style=&quot;font-weight: 400;&quot;>. </span></p></div><div class=&quot;p&quot; data-block=&quot;true&quot; data-editor=&quot;cnsj6&quot; data-offset-key=&quot;637gr-0-0&quot;>
<div class=&quot;public-DraftStyleDefault-block public-DraftStyleDefault-ltr&quot; data-offset-key=&quot;637gr-0-0&quot;><span style=&quot;font-weight: 400;&quot;>Symmetry Software is part of Gusto. Symmetry is the payroll infrastructure for software &amp; payroll platforms powering the paychecks of over 64 million workers each year. Our fully integrated suite of payroll tax APIs and software tools allows companies to solve tax compliance issues and build applications across the entirety of the payroll process.</span> </div>
<div class=&quot;public-DraftStyleDefault-block public-DraftStyleDefault-ltr&quot; data-offset-key=&quot;637gr-0-0&quot;> </div>
<div class=&quot;public-DraftStyleDefault-block public-DraftStyleDefault-ltr&quot; data-offset-key=&quot;637gr-0-0&quot;><strong><span data-offset-key=&quot;637gr-0-0&quot;><span data-text=&quot;true&quot;>What we are looking for:</span></span></strong></div>
<div class=&quot;public-DraftStyleDefault-block public-DraftStyleDefault-ltr&quot; data-offset-key=&quot;637gr-0-0&quot;> </div>
</div>
<div class=&quot;p&q",
n121am2z2vd0,"Director, Product Management",Twilio,"Remote, -, US",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7565884,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as our next Director of Product Management on Twilio’s Phone Numbers team.</p>
<p><strong>About the job</strong></p>
<p>This position is needed to develop and deliver on the vision, strategy, and roadmap for Twilio’s phone numbers products.</p>
<p>Twilio is looking for a Director of Product to lead the Phone Numbers product team. Phone Numbers is the gateway to all of our Communications business, where different sender types around the world are needed to unlock messaging and voice communications. You will understand the needs of our customers and buil",
blmecvre43w5,"Finance Manager, R&D",Twilio,"Remote, -, US",Unknown,Remote,Full-time,https://job-boards.greenhouse.io/twilio/jobs/7745817,greenhouse,,active,"<div class=&quot;content-intro&quot;><p><strong>Who we are </strong></p>
<p>At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to<a class=&quot;c-link&quot; href=&quot;https://customers.twilio.com/&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://customers.twilio.com/&quot; data-sk=&quot;tooltip_parent&quot;> hundreds of thousands of businesses </a>and empower millions of developers worldwide to craft personalized customer experiences.</p>
<p>Our dedication to <a class=&quot;c-link&quot; href=&quot;https://www.twilio.com/en-us/blog/open-work&quot; target=&quot;_blank&quot; data-stringify-link=&quot;https://www.twilio.com/en-us/blog/open-work&quot; data-sk=&quot;tooltip_parent&quot;>remote-first work</a>, and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revolutionize how the world interacts, we’re acquiring new skills and experiences that make work feel truly rewarding. Your career at Twilio is in your hands.<br><br>We use Artificial Intelligence (AI) to help make our hiring process efficient. That said, every hiring decision is made by real Twilions!</p>
<p><span style=&quot;color: rgb(255, 255, 255);&quot;>.</span></p></div><p><strong>See yourself at Twilio</strong></p>
<p>Join the team as Twilio’s next Finance Manager, R&amp;D.</p>
<p><strong>About the job</strong></p>
<p>Twilio is seeking a Finance Manager to join our Product Finance team. You won’t just be &quot;crunching numbers&quot;—you will be the primary strategic architect for the financial future of our Messaging channel. This is a high-impact, business-partnership-heavy role where you act as the lead strategic finance partner for the Messaging leadership team. You will provide the financial governance needed to turn technical product roadmaps into sustainable growth, ensuri",
